concurrent,service_type,titre,corps,note
"Altar.io","mobile","Tech & Dev Consultation for Hospitality & Leisure Startup","Share 

  * Custom Software Development

  * $10,000 to $49,999 
  * May 2021 - Ongoing 



5.0 

Quality
     5.0 

Schedule
     5.0 

Cost
     4.0 

Willing to Refer
     5.0 

"" We have been challenged throughout the process and it's all paying off towards the end.""

Jun 22, 2021

Founder, Hospitality & Leisure Startup

Bader M AlAjeel 

Verified

  * Hospitality & leisure
  * Saudi Arabia
  * 1-10 Employees
  * Online Review 
  * Verified



Altar.io provides tech and development consultations for a hospitality and leisure startup. Their goal was to brainstorm about what the product would look like before the client gathers tech requirements.

Every meeting with Altar.io was scheduled ahead of time, even when they're going to be late. They have shown relevant experience in the field, which directly helped shape the company's value proposition. Most of all, they have challenged the client to a well-founded payoff

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and your position there.**

I'm the founder of a new startup based in Saudi Arabia providing highly curated experiences to locals and tourists of the kingdom.

#### OPPORTUNITY / CHALLENGE

**For what projects/services did your company hire Altar.io, and what were your goals?**

We reached out to Altar.io at the early stage of the company. Altar.io helped shaping the direction of the product moving forward. The goal was to brainstorm together how the product will look like before putting together the tech requirements. The goals were achieved and we're satisfied with how the engagement went. We have clarity over the products and all aspects around it.

#### SOLUTION

**How did you select this vendor and what were the deciding factors?**

We searched online for CTO as a service when we found Altar.io. We selected Altar.io due to their proposed process and the experience of their team that directly helped defining clear value proposition of our startup.

**Describe the scope of work in detail, including the project steps, key deliverables, and technologies used.**

Altra.io team shared a proposal and scope of work. Once agreed we moved into signing the agreement and transfer of the agreed payment. The first session was scheduled with the Product Owner who asked us to trust the process. We had around 4-5 sessions throughout the months of May and June. We used Google sheets and Miro mainly to keep track of the project steps and brainstorm. The key deliverables were stakeholder analysis, user stories, Business Process Modeling Notation, Sitemap, Key screens UX/UI, Product Roadmap, Tech memorandum and a Software development estimation.

**How many people from the vendor's team worked with you, and what were their positions?**

The Product Co-owner and Company Co-founder was our main point of contact throughout the project. We were also in touch with The Project Manager/Co owner and their Head of Marketing.

#### RESULTS & FEEDBACK

**Can you share any measurable outcomes of the project or general feedback about the deliverables?**

Not relevant as the project did not include tech development part.

**Describe their project management style, including communication tools and timeliness.**

Meeting were pre-scheduled ahead of time. Every session took around 3 hours. We used Whereby and that worked well. We had to reschedule once and they were flexible. There was an incident where they had to start the session late and an email was sent to inform us ahead of time.

**What did you find most impressive or unique about this company?**

Very relevant experience that helped directly shaping our value proposition. We have been challenged throughout the process and it's all paying off towards the end.

**Are there any areas for improvement or something they could have done differently?**

All of the sessions were online and throughout the sessions we often found ourselves not able to follow the Project lead due to not having access to the data gathering document.

#### RATINGS

5.0 

  * Quality

5.0 

Service & Deliverables

""Quality of work exceeded our expectations. They nailed it from the first submission.""

  * Schedule

5.0 

On time / deadlines

  * Cost

4.0 

Value / within estimates

  * Willing to Refer

5.0 

NPS","5"
"Altar.io","mobile","MVP Development for Mental Healthcare Platform","Altar.io is conceptualizing a unique MVP product with a mental healthcare platform. Their goal is to develop a product that will create a distinguishable angle for the platform against their competitors.

Altar.io has a customer-focused service that has been greatly impactful to the client's business. They filter through the quality of deliverables and make sure that productivity levels are always high. The client highlights their responsiveness and transparency with the deliverables.

We consulted Altar.io to help us arrive at the final scope of the MVP. This entailed benchmarking competitors, identifying our unique value proposition, and arriving at the final list of features, among other deliverables. Goals of the project were to identify a product that would solve a critical need, be different from competitors and delight our customers at the same time.

I did an internet search related to MVP development and stumbled upon Altar.io. I scheduled a call with them, and since the first discussion, I knew they were the right partner for us! They thought of mindU as their own business and challenged me, with care/ when appropriate, to arrive at a more robust solution. They didn't feel like consultants, they felt like investors/ board advisors!

Project involved a series of 4 hour discussions between the product head and me, the client, where we worked through different exercises to sharped our thinking and work towards the deliverables. They were like highly focused workshops/ brainstorming sessions with clear outputs at the end!

The impact Altar.io had on mindU Health's conception is manifold. They helped us with figuring out the core of our value proposition vis-à-vis our competitors, coming up with groundbreaking, innovative, value-driven features, conceptualizing an outstanding, thoughtful UX, and arriving at key business decisions. They went the extra mile, always having the customer at the center of our conversations and decisions. I can say with confidence that after consulting with them, we are in a much better position to find product market fit and raise funds!

The product head was the brains, face and voice behind the project through and through. Since he leads the product scope discussions for all of Altar.io's clients and manages the quality of deliverables, his calendar was/ is absolutely packed. So I think responsiveness and project visibility can be improved, but this is a minor point!

Altar.io's inclination to make impact for their clients. They put themselves in the founder's shoes and operate with passion, persistence, acumen and kindness.

Time management, responsiveness and visibility can be improved.

They give you a big step up, like an accelerator or incubator would! This is one of the best investment's you can make!","5"
"Altar.io","mobile","Development Services for Financial Technology Company","Altar.io provides ongoing development services for a financial technology company. The team partnered with the client to develop the first version of their product and perform different integrations.

Altar.io has delivered on time and within budget despite the changes in the scope and scale of the project. Flexible and intuitive, the team continues to deliver excellent communication throughout the engagement. They remain on track for the project deadlines.

We were looking for a development partner to run point on tech for our start up. This would be to develop the first version of our product and help us integrate a number of data feeds into the system.

This was going to be a partnership and not just a transactional relationship. Our developer needed to have fintech specific expertise, good understanding of our aims and be aligned in developing and delivering an enterprise system.

We ran a detailed product scope process led by Altar. This used all the common collaboration systems to facilitate our workstreams. Ultimately Altar have presented to us a cloud-based system architecture which we believe will be robust and scalable in line with our business needs.

We got a full project scope on time and on budget despite the scope and scale of the project growing through the process. The team were unbelievably flexible, super intuitive around the soft items and gave key feedback that we needed not just around the software elements but also on the business model.

The team are brilliant communicators, run the project well and integrate technology into the process. Such is the case, we have all been fully remote through the process and I feel we have managed to operate as one team. The only timeline slips have come from our end due to deliverables from client to Altar. They remain on track with all their project deadlines thus far.

They are more than professional developers. They are start up experts, they understand business models, can calibrate the set presentation of the business and really add value beyond the coding. In doing this, they are able to give us confidence as we run our fund-raising that we have the right technology partner.

Nope - this team is the real deal.

Top service from a top team. Real partners. High quality output tailored specifically for our needs. Clear communication, easy to set up meetings and we are running an efficient process. Great value for the quality of work - you pay for what you get, as the saying goes, and with Altar you get a lot! Its really simple. The best of the bunch.","5"
"Altar.io","mobile","Product Scope for Online Design Service","Altar.io worked with a design firm to create its product scope. To do it, the team first helped the client to identify their value proposition and positioning in order to fulfill their desired vision.

The client was impressed with Altar.io's impressive results. Their commitment to delivering high-quality work was noteworthy. They were communicative and versatile.

We hired Altar.io to work on our product scope. As a first time founder, I didn't know where to start. I was looking for agency to develop the platform. After speaking with Altar, they highly recommended doing the 7 days product scope before going into design & development. Looking back, it was the perfect way to create the foundation of the company and set a clear path to be followed in terms of the development of the platform.

My goal for the project was to come out of the sessions with a clear breakdown of the product and defined budget for the development phase of the MVP.

I contacted a few agencies that I had found on clutch, but Altar.io was by far the one with the best proposal and course of action.

As a preliminary step, I was given a list of research topics with a framework to follow that I to prepare to make the most out of the following session. The Product scope started with an immersion session, where we focused on detailing the product vision by defining the value proposition and positioning. We then worked on the different assumptions required for the product and on an initial list of users stories.

The project has enabled us to set a strong foundation for the company. On top of the valuable deliverables received at the end of the product scope, the whole process has been a great learning experience for someone like me who is completely new to the startup world. We have now started the development phase with altar, which has been going seamlessly thanks to the work done during the product scope.

Over the 2 weeks of the product scope, the project management was very good and the communication efficient.

The outcome of the project was above any of our expectations. Daniel's input and involvement in the process has been extremely valuable.

Not really, I am very satisfied with the work done.","5"
"Altar.io","mobile","Product Scoping for Tech Startup","A tech startup hired Altar.io to conduct market research and to develop a proof of concept for a key technology component of their proposed product. The goal was to narrow down the features of the MVP.

Thanks to the findings provided by the Altar.io team, the company was able to determine the next steps that need to be taken for their business and product development. The internal team admired how Altar put its own business efforts second to the success of the project during the partnership.

We hired Altar.io to conduct a Product Scoping exercise and to develop a Proof of Concept for a key technology component of our proposed product. Our goals were to narrow down the feature sets that we needed as part of an MVP and verify that it was possible to build a product around our value proposition.

We came across Altar.io from research on the Internet, and reached out to them. They proposed a call in which they understood our needs and then provided us with a step-by-step path towards achieving our goals, including pricing. We selected them as we were impressed with their approach and experience.

The project included detailed discussions for several days where they led us through a systematic querying exercise to identify the key ideas and feature sets. They challenged us in many areas and enhanced our thinking in other areas, acting almost as co-founders.

These discussions were them encapsulated in various deliverables and provided to us in a form and manner allowing us to proceed to the next stage. During the discussions, we identified the need to test a key set of technologies, and they offered their software development services for the same. We proceeded parallelly on developing the Proof of Concept, which was a success.

The project has enabled us to proceed with the next steps in taking forward our startup, and we are looking forward to work with Altar.io on the larger software development effort as well.

The project management was largely adequate, although there were moments when we had to request delivery scheduled/status updates on some parts of the work, especially when the 2 tasks at hand were linked and dependent on each other.

Altar.io is impressive in that they did not see themselves as a service provider. They actually donned the hat of a co-founder and treated the project in the same manner as us. It was truly admirable to see that they put their own business development efforts secondary to the success of the engagement.

The only areas for improvement we could recommend would be more timely updates on the project status, as well as increasing exposure of the clients to the technology aspects of the engagement.

Very impressed with their involvement and dedication. Excellent Output. On time. Value for money. Yes Definitely.","5"
"Altar.io","mobile","Custom Software Development for Pre-Revenue Startup","A pre-revenue startup hired Altar.io to develop the scope of their UI/UX design mock-ups and their MVP.

The team was able to successfully deliver a detailed scope for both the UI/UX mock-ups and the MVP. The company appreciated the knowledge and experience that the team brought to the table. It was their insight that allowed the company to use best practices that carried the project to completion.

We hired Altar to initially develop a scope of work and initial UI/UX mock-ups for our planned MVP. The detailed scope of work would then serve to help us to better allocate resources and time for the development and launch of the MVP.

I had already worked with Altar in the past and was impressed by their professionalism, fast response times, transparency and high quality of the deliverables. When considering outsourcing for the development of our new project it was a no-brainer decision to work with Altar.

The project that we contracted Altar.io was for the creation of a detailed scope document for the development of our MVP. The scope document included competitive landscape, identification of ICP, user-flows, ui/ux design and time/cost estimates for the delivery of the MVP.

The Altar team was able to deliver a very detailed project scope document along with mock-up screens of the UX/UI for the MVP.

Along with the scope document the team delivered a detailed timelines for the development of our MVP under two scenarios that were presented during the scoping calls.

Communications with the Altar team took place regularly during the duration of the project. Responses to questions or inquiries where quickly responded to and addressed.

Collaboration took place via video calls using Whereby.com and Miro.com for wireframing and use flow.

The team is extremely responsive and knowledgeable. During our collaboration the Altar team readily shared best practices and shared a ton of valuable insights with us.

We were very impressed with the overall talent of the team, the professionalism and quick turn-around on the deliverables.

None that I can think of at this time.","5"
"Altar.io","mobile","Mobile App Coding & Support for Entertainment Platform","Altar.io is developing a mobile application for a social media startup. They also advised the client on how to establish a new business and best practices.

Altar.io added value to the project far beyond the intended scope of work. Their advice and guidance about running a new business have been invaluable. The team is clearly passionate about the work and shares innovative ideas and solutions to drive the project forward.

I wanted to find a team that would help me bring my app to live and provide coding.

I went to them exclusively for coding, but they ended up helping me with a lot more. They brought new ideas and helped me get rid of things that didn't work. They also provided general advice about how to establish my startup and make it a reputable business.

The app includes a social networking feed, an analytics system, immersive videos, and the ability to follow and friend other users.

I found them on Clutch. I had spoken to them previously but didn't choose them initially. However, my initial vendor didn't provide as good of a value for my money.

We haven't launched the app yet, so there aren't any success metrics to share. However, the quality of their work has been strong and the output is better than I imagined. I'm frequently blown away by their deliverables.

Sometimes things take longer than expected or there are mistakes. However, I don't think this overshadows the overall quality of their team. They're transparent and upfront about the progress they're making. The communication is frequent.

They added so much more value than I expected from a development company. They walked me through the process of how to create a strong business, not just how to make a good app. They're really involved and feel like an extension of my team. They take a very holistic approach.

The project organization could be improved so that time estimates are more accurate and tasks don't fall by the wayside.

Connect with them and discuss your projects. They only like to work on projects that they believe in, so see if they're passionate about what you want to do and establish a connection.","5"
"Altar.io","mobile","AI Software Development for Product Design & Dev Firm","Altar.io developed an AI platform for a product design and development firm. The team built the multichannel marketing platform and provided data cleaning and segmentation services.

While the product is still in development, the results so far have met the expectations of the internal team. Altar.io provides high-quality results in a collaborative manner. The team is hard-working, knowledgeable, and professional.

We are helping a client developing a next-generation AI multichannel marketing platform and we needed a proven tech stack to address millions of contacts imports, data cleaning, real-time segmentation and ready to scale on demand. Altar.io showed us a product that had these problems solved so they were hired to do a tech spike.

The tech spike goals were importing up to 50 millions of contacts in less than 3 minutes, data cleaning and indexing the main segments, real-time segmentation via a front end interface, and tech stack architecture.

We found them via a Google Search. They had built a similar product that reflects a client´s use case - hutsi.com. Altar.io presented a very lean and agile process. The time to complete the project was only 3 days and the price was reasonable.

The tech spike delivered importing up to 50 millions of contacts in less than 3 minutes, data cleaning and indexing the main segments, real-time segmentation via a front end interface, and tech stack architecture.

The product is still being built, so it is not in the market yet. Altar.io delivered a fundamental component of this product.

The project was delivered on time and in budget and communication was done via Skype and in-person meetings.

Altar.io has an impressive cross-industry experience in product and software development covering verticals like fintech, real estate, fashion, and music, applying deep tech like AI & ML.

They deliver the service through a lean and agile process aligned with the best practices of designing and building modern products. Their team is smart, fast, and entrepreneurial. They combine tech, business and user value to deliver fast and high-value service to the client.

The experience working with Altar.io was flawless. Excelent. Always on-time. Excelent price per feature delivery.","5"
"Altar.io","mobile","POC Development for Digital Communications Company","Altar.io developed a proof of concept for a digital communication company. The team ran both a discovery and development phase to complete the project.

The results exceeded the expectations of the internal team. Altar.io provides quality work in a timely manner, establishing a smooth workflow. The team is hard-working, thorough, and dedicated.

Sendit is developing a new platform and we hired Altar.io services to produce a POC about a specific part of our project which is related to massive data ingestion and query.

Our goals were to validate the better tech stack that should be applied in our project to solve our problems and get the best possible advice about best practices when managing large sets of customer data.","5"
"Altar.io","mobile","POC for Massive Data Ingestion & Query Project","Validate the better tech stack that should be applied in our project to solve our problems and got the best possible advice about best practices when managing large sets of customer data. ... The Altar.io team was amzing. The discovery stage was led by one of its founders (Daniel Ruivo) and Claudio, the CTO led the development stage. The project was competed in about one week and our goals achieved. As an output, we got a report containing the tech stack that could be applied to our project and some performance indicators. ... Their experience and ability helped them come up with several solutions in a very short period of time. Very agile, with a lot of knowledge related to data science and always commited to help us.","5"
"Altar.io","mobile","Remote Staffing for Data Science Company","Altar.io supported a data science company to establish a dedicated team of software developers in Lisbon. They do a preselection of the candidates, take care of the administration, and provide the office space. Internal stakeholders are pleased with the time savings Altar.io's recruiting model has provided. They offered pre-screening of candidates and then allowed the client to interview any potential options. Customers can expect a partner with a wide network that is attentive to their needs. ... We have always been very happy with the candidate preselection for each vacancy that was perfectly tailored to our needs. They have a very broad and strong professional network and care about people a lot.","5"
"Altar.io","mobile","Development for Online Global Co-Production Marketplace","Altar.io developed a web platform for the client which allows collaboration between users. Other features include online registration, an analytics database, and MVP in multiple languages. The team at Altar.io is exceptional. They had a unique advantage due to their background in performing arts. Customers can expect a thorough team with excellent critical thinking skills and communication who is dedicated to problem-solving. ... Their problem solving was great. They don't just help the client build an app; they follow them across every aspect of business management.","5"
"Altar.io","mobile","UX/UI Design for Financial Solutions Software Company","Altar.io developed an application prototype with a completely new UI/UX for a financial management software provider. They performed extensive requirement gathering and prototyping to inform the final product. The prototype delivered by Altar.io met all standards of quality and the client's design and usability requirements for the project. Their team was highly communicative and professional throughout the work, making the engagement easy to manage and finishing on time and in budget.","5"
"Altar.io","mobile","Software Dev & UI Design for Banking Platform","Altar.io built an analytics platform for an accounting company. They took ideas for the site and improved the functionality and UX. They provided a range of designs and then built out the site. Altar.io's system is now being used by many large accountancy practices. Their communication skills were perfect. Their experience and knowledge are very valuable.","5"
"Altar.io","mobile","Web Development for Financial Services Company","Altar.io provides ongoing web development, fulfilling internal and client-focused requests. One notable project was an internal dashboard. Stakeholders praise Altar.io for their combination of technical and business expertise. They provided fast communication and proved to be an adaptable partner. Customers can expect a proactive and original team.","4.5"
"Altar.io","mobile","MVP Frontend Dev for FinTech Tool","Using AngularJS and IBM LoopBack, Altar.io worked on an MVP developing the frontend of a working application to integrate with an existing backend. They created the UX and frontend design. Altar.io successfully developed the MVP, which resulted in the award of a pilot project with a global financial institution. The MVP was also the source for seed funding for future development. The dependable team delivered the needed expertise to complete the project and proactive communication.","5"
"Altar.io","mobile","Design and Dev for Digital Audio Platform","Altar.io is developing a first-of-its-kind audio platform. Services have included a product study, UX/UI refinement, and visual design. The project is ongoing. Their work has boosted pre-launch sales. Altar.io's top-tier product developers create value by incorporating key objectives and following the project's core vision. Communicative and flexible, Altar.io is a reliable and timely overseas vendor.","5"
"Altar.io","mobile","Video Production for Existing Platform","Altar.io was hired to create a marketing plan for the client. Their main responsibilities were creating a video that explained the client's platform as well as running a Facebook campaign. The client was overall pleased with how Altar.io performed. They noted that their team made a concentrated effort to understand the wants and needs of their client, but was not the most cost-effective choice available.","4.5"
"Altar.io","mobile","UI/UX Design & Product Strategy Dev for Digital Platform","A digital platform hired Altar.io for UI/UX design and product strategy. The team delivered a detailed business plan with interactive Figma mock-ups and prototypes. Altar.io was able to align the client's brand vision and mission with a strong action plan. Altar.io's team was punctual, flexible, and accommodating to the project's needs. The client also praised the team's ability to identify market trends and potential smart strategies.","5"
"Altar.io","mobile","Product Design for Educational Institution","Altar.io provided product design services to an educational institution. They conducted a three-day project scoping, established customer personas, created user stories, and designed the app's UI/UX screens. Altar.io delivered over ten key screens and a robust set of user stories. They also defined the appropriate technology stack, data visualizations, and workflows. Moreover, their team impressed the client with their in-depth product scoping process, enabling them to gather and improve ideas further.","5"
